Invoice ID,Customer ID,Product line,Unit price,Quantity,Tax 5%,Total,cogs,gross margin percentage,gross income,Rating
186-71-5196,909,Watermelons,79.54,2,7.954,167.034,159.08,4.761904762,7.954,6.2
624-01-8356,910,Watermelons,49.01,10,24.505,514.605,490.1,4.761904762,24.505,4.2
313-66-9943,911,Watermelons,29.15,3,4.3725,91.8225,87.45,4.761904762,4.3725,7.3
151-27-8496,912,Watermelons,56.13,4,11.226,235.746,224.52,4.761904762,11.226,8.6
453-33-6436,913,Watermelons,93.12,8,37.248,782.208,744.96,4.761904762,37.248,6.8
522-57-8364,914,Watermelons,51.34,8,20.536,431.256,410.72,4.761904762,20.536,7.6
459-45-2396,915,Watermelons,99.6,3,14.94,313.74,298.8,4.761904762,14.94,5.8
717-96-4189,916,Watermelons,35.49,6,10.647,223.587,212.94,4.761904762,10.647,4.1
722-13-2115,917,Watermelons,42.85,1,2.1425,44.9925,42.85,4.761904762,2.1425,9.3
749-81-8133,918,Watermelons,94.67,4,18.934,397.614,378.68,4.761904762,18.934,6.8
777-67-2495,919,Watermelons,68.97,3,10.3455,217.2555,206.91,4.761904762,10.3455,8.7
636-98-3364,920,Watermelons,26.26,3,3.939,82.719,78.78,4.761904762,3.939,6.3
246-55-6923,921,Watermelons,35.79,9,16.1055,338.2155,322.11,4.761904762,16.1055,5.1
181-82-6255,922,Watermelons,16.37,6,4.911,103.131,98.22,4.761904762,4.911,7
838-02-1821,923,Watermelons,12.73,2,1.273,26.733,25.46,4.761904762,1.273,5.2
887-42-0517,924,Watermelons,83.14,7,29.099,611.079,581.98,4.761904762,29.099,6.6
457-12-0244,925,Watermelons,35.22,6,10.566,221.886,211.32,4.761904762,10.566,6.5
226-34-0034,926,Watermelons,13.78,4,2.756,57.876,55.12,4.761904762,2.756,9
321-49-7382,927,Watermelons,88.31,1,4.4155,92.7255,88.31,4.761904762,4.4155,5.2
397-25-8725,928,Watermelons,39.62,9,17.829,374.409,356.58,4.761904762,17.829,6.8
431-66-2305,929,Watermelons,88.25,9,39.7125,833.9625,794.25,4.761904762,39.7125,7.6
825-94-5922,930,Watermelons,25.31,2,2.531,53.151,50.62,4.761904762,2.531,7.2
641-62-7288,931,Watermelons,99.92,6,29.976,629.496,599.52,4.761904762,29.976,7.1
756-93-1854,932,Watermelons,83.35,2,8.335,175.035,166.7,4.761904762,8.335,9.5
243-55-8457,933,Watermelons,74.44,10,37.22,781.62,744.4,4.761904762,37.22,5.1
458-10-8612,934,Watermelons,64.08,7,22.428,470.988,448.56,4.761904762,22.428,7.6
501-61-1753,935,Watermelons,63.15,6,18.945,397.845,378.9,4.761904762,18.945,9.8
235-06-8510,936,Watermelons,85.72,3,12.858,270.018,257.16,4.761904762,12.858,5.1
433-08-7822,937,Watermelons,78.89,7,27.6115,579.8415,552.23,4.761904762,27.6115,7.5
361-85-2571,938,Watermelons,89.48,5,22.37,469.77,447.4,4.761904762,22.37,7.4
131-70-8179,939,Watermelons,92.09,3,13.8135,290.0835,276.27,4.761904762,13.8135,4.2
500-02-2261,940,Watermelons,57.29,6,17.187,360.927,343.74,4.761904762,17.187,5.9
720-72-2436,941,Watermelons,66.52,4,13.304,279.384,266.08,4.761904762,13.304,6.9
702-83-5291,942,Watermelons,99.82,9,44.919,943.299,898.38,4.761904762,44.919,6.6
809-69-9497,943,Watermelons,45.68,10,22.84,479.64,456.8,4.761904762,22.84,5.7
449-16-6770,944,Watermelons,50.79,5,12.6975,266.6475,253.95,4.761904762,12.6975,5.3
333-23-2632,945,Watermelons,10.08,7,3.528,74.088,70.56,4.761904762,3.528,4.2
489-82-1237,946,Watermelons,93.88,7,32.858,690.018,657.16,4.761904762,32.858,7.3
859-97-6048,947,Watermelons,84.25,2,8.425,176.925,168.5,4.761904762,8.425,5.3
676-10-2200,948,Watermelons,53.78,1,2.689,56.469,53.78,4.761904762,2.689,4.7
373-88-1424,949,Watermelons,35.81,5,8.9525,188.0025,179.05,4.761904762,8.9525,7.9
365-16-4334,950,Watermelons,26.43,8,10.572,222.012,211.44,4.761904762,10.572,8.9
503-21-4385,951,Watermelons,39.91,3,5.9865,125.7165,119.73,4.761904762,5.9865,9.3
305-89-2768,952,Watermelons,21.9,3,3.285,68.985,65.7,4.761904762,3.285,4.7
574-80-1489,953,Watermelons,62.85,4,12.57,263.97,251.4,4.761904762,12.57,8.7
784-08-0310,954,Watermelons,21.04,4,4.208,88.368,84.16,4.761904762,4.208,7.6
200-40-6154,955,Watermelons,65.91,6,19.773,415.233,395.46,4.761904762,19.773,5.7
846-10-0341,956,Watermelons,42.57,7,14.8995,312.8895,297.99,4.761904762,14.8995,6.8
577-34-7579,957,Watermelons,50.49,9,22.7205,477.1305,454.41,4.761904762,22.7205,5.4
430-02-3888,958,Watermelons,46.02,6,13.806,289.926,276.12,4.761904762,13.806,7.1
867-47-1948,959,Watermelons,15.8,10,7.9,165.9,158,4.761904762,7.9,7.8
384-59-6655,960,Watermelons,98.66,9,44.397,932.337,887.94,4.761904762,44.397,8.4
256-58-3609,961,Watermelons,91.98,1,4.599,96.579,91.98,4.761904762,4.599,9.8
324-92-3863,962,Watermelons,20.89,2,2.089,43.869,41.78,4.761904762,2.089,9.8
593-08-5916,963,Watermelons,15.5,1,0.775,16.275,15.5,4.761904762,0.775,7.4
364-34-2972,964,Watermelons,96.82,3,14.523,304.983,290.46,4.761904762,14.523,6.7
794-42-3736,965,Watermelons,33.33,2,3.333,69.993,66.66,4.761904762,3.333,6.4
172-42-8274,966,Watermelons,38.27,2,3.827,80.367,76.54,4.761904762,3.827,5.8
558-60-5016,967,Watermelons,33.3,9,14.985,314.685,299.7,4.761904762,14.985,7.2
195-06-0432,968,Watermelons,81.01,3,12.1515,255.1815,243.03,4.761904762,12.1515,9.3
605-03-2706,969,Watermelons,15.8,3,2.37,49.77,47.4,4.761904762,2.37,9.5
214-30-2776,970,Watermelons,34.49,5,8.6225,181.0725,172.45,4.761904762,8.6225,9
746-04-1077,971,Watermelons,84.63,10,42.315,888.615,846.3,4.761904762,42.315,9
448-34-8700,972,Watermelons,36.91,7,12.9185,271.2885,258.37,4.761904762,12.9185,6.7
452-04-8808,973,Watermelons,87.08,7,30.478,640.038,609.56,4.761904762,30.478,5.5
531-56-4728,974,Watermelons,80.08,3,12.012,252.252,240.24,4.761904762,12.012,5.4
744-82-9138,975,Watermelons,86.13,2,8.613,180.873,172.26,4.761904762,8.613,8.2
883-69-1285,976,Watermelons,49.92,2,4.992,104.832,99.84,4.761904762,4.992,7
221-25-5073,977,Watermelons,74.66,4,14.932,313.572,298.64,4.761904762,14.932,8.5
518-71-6847,978,Watermelons,26.6,6,7.98,167.58,159.6,4.761904762,7.98,4.9
156-20-0370,979,Watermelons,25.45,1,1.2725,26.7225,25.45,4.761904762,1.2725,5.1
151-33-7434,980,Watermelons,67.77,1,3.3885,71.1585,67.77,4.761904762,3.3885,6.5
728-47-9078,981,Watermelons,59.59,4,11.918,250.278,238.36,4.761904762,11.918,9.8
809-46-1866,982,Watermelons,58.15,4,11.63,244.23,232.6,4.761904762,11.63,8.4
139-32-4183,983,Watermelons,97.48,9,43.866,921.186,877.32,4.761904762,43.866,7.4
148-41-7930,984,Watermelons,99.96,7,34.986,734.706,699.72,4.761904762,34.986,6.1
189-40-5216,985,Watermelons,96.37,7,33.7295,708.3195,674.59,4.761904762,33.7295,6
374-38-5555,986,Watermelons,63.71,5,15.9275,334.4775,318.55,4.761904762,15.9275,8.5
764-44-8999,987,Watermelons,14.76,2,1.476,30.996,29.52,4.761904762,1.476,4.3
552-44-5977,988,Watermelons,62,8,24.8,520.8,496,4.761904762,24.8,6.2
267-62-7380,989,Watermelons,82.34,10,41.17,864.57,823.4,4.761904762,41.17,4.3
430-53-4718,990,Watermelons,75.37,8,30.148,633.108,602.96,4.761904762,30.148,8.4
886-18-2897,991,Watermelons,56.56,5,14.14,296.94,282.8,4.761904762,14.14,4.5
602-16-6955,992,Watermelons,76.6,10,38.3,804.3,766,4.761904762,38.3,6
745-74-0715,993,Watermelons,58.03,2,5.803,121.863,116.06,4.761904762,5.803,8.8
690-01-6631,994,Watermelons,17.49,10,8.745,183.645,174.9,4.761904762,8.745,6.6
652-49-6720,995,Watermelons,60.95,1,3.0475,63.9975,60.95,4.761904762,3.0475,5.9
233-67-5758,996,Watermelons,40.35,1,2.0175,42.3675,40.35,4.761904762,2.0175,6.2
303-96-2227,997,Watermelons,97.38,10,48.69,1022.49,973.8,4.761904762,48.69,4.4
727-02-1313,998,Watermelons,31.84,1,1.592,33.432,31.84,4.761904762,1.592,7.7
347-56-2442,999,Watermelons,65.82,1,3.291,69.111,65.82,4.761904762,3.291,4.1
849-09-3807,1000,Watermelons,88.34,7,30.919,649.299,618.38,4.761904762,30.919,6.6
750-67-8428,1001,Potatoes,74.69,7,26.1415,548.9715,522.83,4.761904762,26.1415,9.1
226-31-3081,1002,Potatoes,15.28,5,3.82,80.22,76.4,4.761904762,3.82,9.6
631-41-3108,1003,Potatoes,46.33,7,16.2155,340.5255,324.31,4.761904762,16.2155,7.4
123-19-1176,1004,Potatoes,58.22,8,23.288,489.048,465.76,4.761904762,23.288,8.4
373-73-7910,1005,Potatoes,86.31,7,30.2085,634.3785,604.17,4.761904762,30.2085,5.3
699-14-3026,1006,Potatoes,85.39,7,29.8865,627.6165,597.73,4.761904762,29.8865,4.1
355-53-5943,1007,Potatoes,68.84,6,20.652,433.692,413.04,4.761904762,20.652,5.8
315-22-5665,1008,Potatoes,73.56,10,36.78,772.38,735.6,4.761904762,36.78,8
665-32-9167,1009,Potatoes,36.26,2,3.626,76.146,72.52,4.761904762,3.626,7.2
692-92-5582,1010,Potatoes,54.84,3,8.226,172.746,164.52,4.761904762,8.226,5.9
351-62-0822,1011,Potatoes,14.48,4,2.896,60.816,57.92,4.761904762,2.896,4.5
529-56-3974,1012,Potatoes,25.51,4,5.102,107.142,102.04,4.761904762,5.102,6.8
365-64-0515,1013,Potatoes,46.95,5,11.7375,246.4875,234.75,4.761904762,11.7375,7.1
252-56-2699,1014,Potatoes,43.19,10,21.595,453.495,431.9,4.761904762,21.595,8.2
829-34-3910,1015,Potatoes,71.38,10,35.69,749.49,713.8,4.761904762,35.69,5.7
299-46-1805,1016,Potatoes,93.72,6,28.116,590.436,562.32,4.761904762,28.116,4.5
656-95-9349,1017,Potatoes,68.93,7,24.1255,506.6355,482.51,4.761904762,24.1255,4.6
765-26-6951,1018,Potatoes,72.61,6,21.783,457.443,435.66,4.761904762,21.783,6.9
329-62-1586,1019,Potatoes,54.67,3,8.2005,172.2105,164.01,4.761904762,8.2005,8.6
319-50-3348,1020,Potatoes,40.3,2,4.03,84.63,80.6,4.761904762,4.03,4.4
300-71-4605,1021,Potatoes,86.04,5,21.51,451.71,430.2,4.761904762,21.51,4.8
371-85-5789,1022,Potatoes,87.98,3,13.197,277.137,263.94,4.761904762,13.197,5.1
273-16-6619,1023,Potatoes,33.2,2,3.32,69.72,66.4,4.761904762,3.32,4.4
636-48-8204,1024,Potatoes,34.56,5,8.64,181.44,172.8,4.761904762,8.64,9.9
549-59-1358,1025,Potatoes,88.63,3,13.2945,279.1845,265.89,4.761904762,13.2945,6
227-03-5010,1026,Potatoes,52.59,8,21.036,441.756,420.72,4.761904762,21.036,8.5
649-29-6775,1027,Potatoes,33.52,1,1.676,35.196,33.52,4.761904762,1.676,6.7
189-17-4241,1028,Potatoes,87.67,2,8.767,184.107,175.34,4.761904762,8.767,7.7
145-94-9061,1029,Potatoes,88.36,5,22.09,463.89,441.8,4.761904762,22.09,9.6
848-62-7243,1030,Potatoes,24.89,9,11.2005,235.2105,224.01,4.761904762,11.2005,7.4
871-79-8483,1031,Potatoes,94.13,5,23.5325,494.1825,470.65,4.761904762,23.5325,4.8
149-71-6266,1032,Potatoes,78.07,9,35.1315,737.7615,702.63,4.761904762,35.1315,4.5
640-49-2076,1033,Potatoes,83.78,8,33.512,703.752,670.24,4.761904762,33.512,5.1
595-11-5460,1034,Potatoes,96.58,2,9.658,202.818,193.16,4.761904762,9.658,5.1
183-56-6882,1035,Potatoes,99.42,4,19.884,417.564,397.68,4.761904762,19.884,7.5
232-16-2483,1036,Potatoes,68.12,1,3.406,71.526,68.12,4.761904762,3.406,6.8
129-29-8530,1037,Potatoes,62.62,5,15.655,328.755,313.1,4.761904762,15.655,7
272-65-1806,1038,Potatoes,60.88,9,27.396,575.316,547.92,4.761904762,27.396,4.7
333-73-7901,1039,Potatoes,54.92,8,21.968,461.328,439.36,4.761904762,21.968,7.6
777-82-7220,1040,Potatoes,30.12,8,12.048,253.008,240.96,4.761904762,12.048,7.7
280-35-5823,1041,Potatoes,86.72,1,4.336,91.056,86.72,4.761904762,4.336,7.9
554-53-8700,1042,Potatoes,56.11,2,5.611,117.831,112.22,4.761904762,5.611,6.3
354-25-5821,1043,Potatoes,69.12,6,20.736,435.456,414.72,4.761904762,20.736,5.6
228-96-1411,1044,Potatoes,98.7,8,39.48,829.08,789.6,4.761904762,39.48,7.6
617-15-4209,1045,Potatoes,15.37,2,1.537,32.277,30.74,4.761904762,1.537,7.2
132-32-9879,1046,Potatoes,93.96,4,18.792,394.632,375.84,4.761904762,18.792,9.5
370-41-7321,1047,Potatoes,56.69,9,25.5105,535.7205,510.21,4.761904762,25.5105,8.4
727-46-3608,1048,Potatoes,20.01,9,9.0045,189.0945,180.09,4.761904762,9.0045,4.1
669-54-1719,1049,Potatoes,18.93,6,5.679,119.259,113.58,4.761904762,5.679,8.1
574-22-5561,1050,Potatoes,82.63,10,41.315,867.615,826.3,4.761904762,41.315,7.9
326-78-5178,1051,Potatoes,91.4,7,31.99,671.79,639.8,4.761904762,31.99,9.5
162-48-8011,1052,Potatoes,44.59,5,11.1475,234.0975,222.95,4.761904762,11.1475,8.5
616-24-2851,1053,Potatoes,17.87,4,3.574,75.054,71.48,4.761904762,3.574,6.5
778-71-5554,1054,Potatoes,15.43,1,0.7715,16.2015,15.43,4.761904762,0.7715,6.1
242-55-6721,1055,Potatoes,16.16,2,1.616,33.936,32.32,4.761904762,1.616,6.5
399-46-5918,1056,Potatoes,85.98,8,34.392,722.232,687.84,4.761904762,34.392,8.2
106-35-6779,1057,Potatoes,44.34,2,4.434,93.114,88.68,4.761904762,4.434,5.8
635-40-6220,1058,Potatoes,89.6,8,35.84,752.64,716.8,4.761904762,35.84,6.6
817-48-8732,1059,Potatoes,72.35,10,36.175,759.675,723.5,4.761904762,36.175,5.4
120-06-4233,1060,Potatoes,30.61,6,9.183,192.843,183.66,4.761904762,9.183,9.3
285-68-5083,1061,Potatoes,24.74,3,3.711,77.931,74.22,4.761904762,3.711,10
803-83-5989,1062,Potatoes,55.73,6,16.719,351.099,334.38,4.761904762,16.719,7
347-34-2234,1063,Potatoes,55.07,9,24.7815,520.4115,495.63,4.761904762,24.7815,10
199-75-8169,1064,Potatoes,15.81,10,7.905,166.005,158.1,4.761904762,7.905,8.6
853-23-2453,1065,Potatoes,75.74,4,15.148,318.108,302.96,4.761904762,15.148,7.6
877-22-3308,1066,Potatoes,15.87,10,7.935,166.635,158.7,4.761904762,7.935,5.8
838-78-4295,1067,Potatoes,33.47,2,3.347,70.287,66.94,4.761904762,3.347,6.7
109-28-2512,1068,Potatoes,97.61,6,29.283,614.943,585.66,4.761904762,29.283,9.9
232-11-3025,1069,Potatoes,78.77,10,39.385,827.085,787.7,4.761904762,39.385,6.4
382-03-4532,1070,Potatoes,18.33,1,0.9165,19.2465,18.33,4.761904762,0.9165,4.3
393-65-2792,1071,Potatoes,89.48,10,44.74,939.54,894.8,4.761904762,44.74,9.6
796-12-2025,1072,Potatoes,62.12,10,31.06,652.26,621.2,4.761904762,31.06,5.9
510-95-6347,1073,Potatoes,48.52,3,7.278,152.838,145.56,4.761904762,7.278,4
841-35-6630,1074,Potatoes,75.91,6,22.773,478.233,455.46,4.761904762,22.773,8.7
287-21-9091,1075,Potatoes,74.67,9,33.6015,705.6315,672.03,4.761904762,33.6015,9.4
732-94-0499,1076,Potatoes,41.65,10,20.825,437.325,416.5,4.761904762,20.825,5.4
263-10-3913,1077,Potatoes,49.04,9,22.068,463.428,441.36,4.761904762,22.068,8.6
381-20-0914,1078,Potatoes,20.01,9,9.0045,189.0945,180.09,4.761904762,9.0045,5.7
829-49-1914,1079,Potatoes,78.31,10,39.155,822.255,783.1,4.761904762,39.155,6.6
756-01-7507,1080,Potatoes,20.38,5,5.095,106.995,101.9,4.761904762,5.095,6
870-72-4431,1081,Potatoes,99.19,6,29.757,624.897,595.14,4.761904762,29.757,5.5
847-38-7188,1082,Potatoes,96.68,3,14.502,304.542,290.04,4.761904762,14.502,6.4
480-63-2856,1083,Potatoes,19.25,8,7.7,161.7,154,4.761904762,7.7,6.6
787-56-0757,1084,Potatoes,80.36,4,16.072,337.512,321.44,4.761904762,16.072,8.3
360-39-5055,1085,Potatoes,48.91,5,12.2275,256.7775,244.55,4.761904762,12.2275,6.6
730-50-9884,1086,Potatoes,83.06,7,29.071,610.491,581.42,4.761904762,29.071,4
362-58-8315,1087,Potatoes,76.52,5,19.13,401.73,382.6,4.761904762,19.13,9.9
633-44-8566,1088,Potatoes,49.38,7,17.283,362.943,345.66,4.761904762,17.283,7.3
504-35-8843,1089,Potatoes,42.47,1,2.1235,44.5935,42.47,4.761904762,2.1235,5.7
318-68-5053,1090,Potatoes,76.99,6,23.097,485.037,461.94,4.761904762,23.097,6.1
565-80-5980,1091,Potatoes,47.38,4,9.476,198.996,189.52,4.761904762,9.476,7.1
225-32-0908,1092,Potatoes,44.86,10,22.43,471.03,448.6,4.761904762,22.43,8.2
873-51-0671,1093,Potatoes,21.98,7,7.693,161.553,153.86,4.761904762,7.693,5.1
152-08-9985,1094,Potatoes,64.36,9,28.962,608.202,579.24,4.761904762,28.962,8.6
512-91-0811,1095,Potatoes,89.75,1,4.4875,94.2375,89.75,4.761904762,4.4875,6.6
594-34-4444,1096,Potatoes,97.16,1,4.858,102.018,97.16,4.761904762,4.858,7.2
766-85-7061,1097,Potatoes,87.87,10,43.935,922.635,878.7,4.761904762,43.935,5.1
871-39-9221,1098,Potatoes,12.45,6,3.735,78.435,74.7,4.761904762,3.735,4.1
865-92-6136,1099,Potatoes,52.75,3,7.9125,166.1625,158.25,4.761904762,7.9125,9.3
733-01-9107,1100,Potatoes,82.7,6,24.81,521.01,496.2,4.761904762,24.81,7.4
163-56-7055,1101,Potatoes,48.71,1,2.4355,51.1455,48.71,4.761904762,2.4355,4.1
189-98-2939,1102,Potatoes,78.55,9,35.3475,742.2975,706.95,4.761904762,35.3475,7.2
551-21-3069,1103,Potatoes,23.07,9,10.3815,218.0115,207.63,4.761904762,10.3815,4.9
212-62-1842,1104,Potatoes,58.26,6,17.478,367.038,349.56,4.761904762,17.478,9.9
716-39-1409,1105,Potatoes,30.35,7,10.6225,223.0725,212.45,4.761904762,10.6225,8
704-48-3927,1106,Potatoes,88.67,10,44.335,931.035,886.7,4.761904762,44.335,7.3
628-34-3388,1107,Potatoes,27.38,6,8.214,172.494,164.28,4.761904762,8.214,7.9
630-74-5166,1108,Potatoes,62.13,6,18.639,391.419,372.78,4.761904762,18.639,7.4
588-01-7461,1109,Potatoes,33.98,9,15.291,321.111,305.82,4.761904762,15.291,4.2
861-77-0145,1110,Potatoes,81.97,10,40.985,860.685,819.7,4.761904762,40.985,9.2
479-26-8945,1111,Potatoes,16.49,2,1.649,34.629,32.98,4.761904762,1.649,4.6
210-67-5886,1112,Potatoes,98.21,3,14.7315,309.3615,294.63,4.761904762,14.7315,7.8
227-78-1148,1113,Potatoes,72.84,7,25.494,535.374,509.88,4.761904762,25.494,8.4
645-44-1170,1114,Potatoes,58.07,9,26.1315,548.7615,522.63,4.761904762,26.1315,4.3
237-01-6122,1115,Potatoes,80.79,9,36.3555,763.4655,727.11,4.761904762,36.3555,9.5
225-98-1496,1116,Potatoes,27.02,3,4.053,85.113,81.06,4.761904762,4.053,7.1
291-32-1427,1117,Potatoes,21.94,5,5.485,115.185,109.7,4.761904762,5.485,5.3
659-65-8956,1118,Potatoes,51.36,1,2.568,53.928,51.36,4.761904762,2.568,5.2
642-32-2990,1119,Potatoes,10.96,10,5.48,115.08,109.6,4.761904762,5.48,6
378-24-2715,1120,Potatoes,53.44,2,5.344,112.224,106.88,4.761904762,5.344,4.1
638-60-7125,1121,Potatoes,99.56,8,39.824,836.304,796.48,4.761904762,39.824,5.2
659-36-1684,1122,Potatoes,57.12,7,19.992,419.832,399.84,4.761904762,19.992,6.5
219-22-9386,1123,Potatoes,99.96,9,44.982,944.622,899.64,4.761904762,44.982,4.2
336-78-2147,1124,Potatoes,63.91,8,25.564,536.844,511.28,4.761904762,25.564,4.6
268-27-6179,1125,Potatoes,56.47,8,22.588,474.348,451.76,4.761904762,22.588,7.3
668-90-8900,1126,Potatoes,93.69,7,32.7915,688.6215,655.83,4.761904762,32.7915,4.5
870-54-3162,1127,Potatoes,32.25,5,8.0625,169.3125,161.25,4.761904762,8.0625,9
189-08-9157,1128,Potatoes,31.73,9,14.2785,299.8485,285.57,4.761904762,14.2785,5.9
663-86-9076,1129,Potatoes,68.54,8,27.416,575.736,548.32,4.761904762,27.416,8.5
549-84-7482,1130,Potatoes,90.28,9,40.626,853.146,812.52,4.761904762,40.626,7.2
191-10-6171,1131,Potatoes,39.62,7,13.867,291.207,277.34,4.761904762,13.867,7.5
802-70-5316,1132,Potatoes,92.13,6,27.639,580.419,552.78,4.761904762,27.639,8.3
695-51-0018,1133,Potatoes,34.84,4,6.968,146.328,139.36,4.761904762,6.968,7.4
590-83-4591,1134,Potatoes,87.45,6,26.235,550.935,524.7,4.761904762,26.235,8.8
483-71-1164,1135,Potatoes,81.3,6,24.39,512.19,487.8,4.761904762,24.39,5.3
597-78-7908,1136,Potatoes,90.22,3,13.533,284.193,270.66,4.761904762,13.533,6.2
700-81-1757,1137,Potatoes,26.31,5,6.5775,138.1275,131.55,4.761904762,6.5775,8.8
354-39-5160,1138,Potatoes,34.42,6,10.326,216.846,206.52,4.761904762,10.326,9.8
241-72-9525,1139,Potatoes,51.91,10,25.955,545.055,519.1,4.761904762,25.955,8.2
575-30-8091,1140,Potatoes,72.5,8,29,609,580,4.761904762,29,9.2
731-81-9469,1141,Potatoes,89.8,10,44.9,942.9,898,4.761904762,44.9,5.4
280-17-4359,1142,Potatoes,90.5,10,45.25,950.25,905,4.761904762,45.25,8.1
338-65-2210,1143,Potatoes,68.6,10,34.3,720.3,686,4.761904762,34.3,9.1
488-25-4221,1144,Potatoes,30.41,1,1.5205,31.9305,30.41,4.761904762,1.5205,8.4
239-10-7476,1145,Potatoes,77.95,6,23.385,491.085,467.7,4.761904762,23.385,8
458-41-1477,1146,Potatoes,46.26,6,13.878,291.438,277.56,4.761904762,13.878,9.5
685-64-1609,1147,Potatoes,30.14,10,15.07,316.47,301.4,4.761904762,15.07,9.2
568-90-5112,1148,Potatoes,66.14,4,13.228,277.788,264.56,4.761904762,13.228,5.6
262-47-2794,1149,Potatoes,71.86,8,28.744,603.624,574.88,4.761904762,28.744,6.2
238-49-0436,1150,Potatoes,32.46,8,12.984,272.664,259.68,4.761904762,12.984,4.9
608-96-3517,1151,Potatoes,91.54,4,18.308,384.468,366.16,4.761904762,18.308,4.8
584-86-7256,1152,Potatoes,34.56,7,12.096,254.016,241.92,4.761904762,12.096,7.3
746-94-0204,1153,Potatoes,83.24,9,37.458,786.618,749.16,4.761904762,37.458,7.4
214-17-6927,1154,Potatoes,16.48,6,4.944,103.824,98.88,4.761904762,4.944,9.9
400-89-4171,1155,Potatoes,80.97,8,32.388,680.148,647.76,4.761904762,32.388,9.3
782-95-9291,1156,Potatoes,92.29,5,23.0725,484.5225,461.45,4.761904762,23.0725,9
279-74-2924,1157,Potatoes,72.17,1,3.6085,75.7785,72.17,4.761904762,3.6085,6.1
307-85-2293,1158,Potatoes,50.28,5,12.57,263.97,251.4,4.761904762,12.57,9.7
743-04-1105,1159,Potatoes,97.22,9,43.749,918.729,874.98,4.761904762,43.749,6
423-57-2993,1160,Potatoes,93.39,6,28.017,588.357,560.34,4.761904762,28.017,10
894-41-5205,1161,Potatoes,43.18,8,17.272,362.712,345.44,4.761904762,17.272,8.3
275-28-0149,1162,Potatoes,63.69,1,3.1845,66.8745,63.69,4.761904762,3.1845,6
101-17-6199,1163,Potatoes,45.79,7,16.0265,336.5565,320.53,4.761904762,16.0265,7
423-80-0988,1164,Potatoes,76.4,2,7.64,160.44,152.8,4.761904762,7.64,6.5
548-46-9322,1165,Potatoes,39.9,10,19.95,418.95,399,4.761904762,19.95,5.9
505-02-0892,1166,Potatoes,42.57,8,17.028,357.588,340.56,4.761904762,17.028,5.6
234-65-2137,1167,Potatoes,95.58,10,47.79,1003.59,955.8,4.761904762,47.79,4.8
687-47-8271,1168,Potatoes,98.98,10,49.49,1039.29,989.8,4.761904762,49.49,8.7
796-32-9050,1169,Potatoes,51.28,6,15.384,323.064,307.68,4.761904762,15.384,6.5
105-31-1824,1170,Potatoes,69.52,7,24.332,510.972,486.64,4.761904762,24.332,8.5
249-42-3782,1171,Potatoes,70.01,5,17.5025,367.5525,350.05,4.761904762,17.5025,5.5
316-55-4634,1172,Potatoes,80.05,5,20.0125,420.2625,400.25,4.761904762,20.0125,9.4
733-33-4967,1173,Potatoes,20.85,8,8.34,175.14,166.8,4.761904762,8.34,6.3
608-27-6295,1174,Potatoes,52.89,6,15.867,333.207,317.34,4.761904762,15.867,9.8
414-12-7047,1175,Potatoes,19.79,8,7.916,166.236,158.32,4.761904762,7.916,8.7
827-26-2100,1176,Potatoes,33.84,9,15.228,319.788,304.56,4.761904762,15.228,8.8
175-54-2529,1177,Potatoes,22.17,8,8.868,186.228,177.36,4.761904762,8.868,9.6
139-52-2867,1178,Potatoes,22.51,7,7.8785,165.4485,157.57,4.761904762,7.8785,4.8
407-63-8975,1179,Potatoes,73.88,6,22.164,465.444,443.28,4.761904762,22.164,4.4
342-65-4817,1180,Potatoes,86.8,3,13.02,273.42,260.4,4.761904762,13.02,9.9
130-98-8941,1181,Potatoes,64.26,7,22.491,472.311,449.82,4.761904762,22.491,5.7
434-83-9547,1182,Potatoes,38.47,8,15.388,323.148,307.76,4.761904762,15.388,7.7
851-28-6367,1183,Wheat,15.5,10,7.75,162.75,155,4.761904762,7.75,8
824-88-3614,1184,Wheat,34.31,8,13.724,288.204,274.48,4.761904762,13.724,5.7
586-25-0848,1185,Wheat,12.34,7,4.319,90.699,86.38,4.761904762,4.319,6.7
895-66-0685,1186,Wheat,18.08,3,2.712,56.952,54.24,4.761904762,2.712,8
305-14-0245,1187,Wheat,94.49,8,37.796,793.716,755.92,4.761904762,37.796,7.5
732-04-5373,1188,Wheat,46.47,4,9.294,195.174,185.88,4.761904762,9.294,7
400-60-7251,1189,Wheat,74.07,1,3.7035,77.7735,74.07,4.761904762,3.7035,9.9
593-65-1552,1190,Wheat,69.81,4,13.962,293.202,279.24,4.761904762,13.962,5.9
284-34-9626,1191,Wheat,77.04,3,11.556,242.676,231.12,4.761904762,11.556,7.2
437-58-8131,1192,Wheat,73.52,2,7.352,154.392,147.04,4.761904762,7.352,4.6
286-43-6208,1193,Wheat,87.8,9,39.51,829.71,790.2,4.761904762,39.51,9.2
641-43-2399,1194,Wheat,25.55,4,5.11,107.31,102.2,4.761904762,5.11,5.7
831-07-6050,1195,Wheat,32.71,5,8.1775,171.7275,163.55,4.761904762,8.1775,9.9
556-86-3144,1196,Wheat,74.29,1,3.7145,78.0045,74.29,4.761904762,3.7145,5
848-24-9445,1197,Wheat,43.7,2,4.37,91.77,87.4,4.761904762,4.37,4.9
